codigo,ayuntamiento,CODPROV,provincia,salario,poblacion,dedicación
34163,San Mamés de Campos,34,Palencia,0,47,sin dedicación
9339,San Martín de Rubiales,9,Burgos,0,150,sin dedicación
49190,San Martín de Valderaduey,49,Zamora,0,52,sin dedicación
47144,San Martín de Valvení,47,Valladolid,2468.48,81,parcial
37286,San Martín del Castañar,37,Salamanca,0,225,sin dedicación
40182,San Martín y Mudrián,40,Segovia,0,248,sin dedicación
40183,San Miguel de Bernuy,40,Segovia,0,148,sin dedicación
5217,San Miguel de Corneja,5,Ávila,0,53,sin dedicación
49191,San Miguel de la Ribera,49,Zamora,0,290,sin dedicación
5218,San Miguel de Serrezuela,5,Ávila,0,115,sin dedicación
37287,San Miguel de Valero,37,Salamanca,0,318,sin dedicación
47145,San Miguel del Arroyo,47,Valladolid,3180.83,659,parcial
47146,San Miguel del Pino,47,Valladolid,0,344,sin dedicación
37036,San Miguel del Robledo,37,Salamanca,0,52,sin dedicación
49192,San Miguel del Valle,49,Zamora,0,135,sin dedicación
24149,San Millán de los Caballeros,24,León,300,168,sin dedicación
37288,San Morales,37,Salamanca,0,345,sin dedicación
37289,San Muñoz,37,Salamanca,0,216,sin dedicación
47147,San Pablo de la Moraleja,47,Valladolid,120,112,sin dedicación
5219,San Pascual,5,Ávila,0,39,sin dedicación
24150,San Pedro Bercianos,24,León,1443.92,231,sin dedicación
40184,San Pedro de Gaíllos,40,Segovia,0,271,sin dedicación
49194,San Pedro de la Nave-Almendra,49,Zamora,900,337,sin dedicación
47148,San Pedro de Latarce,47,Valladolid,0,476,sin dedicación
37291,San Pedro de Rozados,37,Salamanca,0,281,sin dedicación
37290,San Pedro del Valle,37,Salamanca,0,142,sin dedicación
42165,San Pedro Manrique,42,Soria,0,623,sin dedicación
47149,San Pelayo,47,Valladolid,0,50,sin dedicación
47150,San Román de Hornija,47,Valladolid,2970,307,parcial
34165,San Román de la Cuba,34,Palencia,0,61,sin dedicación
5231,San Vicente de Arévalo,5,Ávila,0,170,sin dedicación
49208,San Vicente de la Cabeza,49,Zamora,210,357,sin dedicación
47156,San Vicente del Palacio,47,Valladolid,100,162,sin dedicación
9360,San Vicente del Valle,9,Burgos,0,27,sin dedicación
49209,San Vitero,49,Zamora,0,492,sin dedicación
24143,Sancedo,24,León,715,546,sin dedicación
37281,Sanchón de la Sagrada,37,Salamanca,700,39,sin dedicación
40179,SANCHONUÑO,40,Segovia,12883.04,973,parcial
5205,Sanchorreja,5,Ávila,0,83,sin dedicación
37283,Sando,37,Salamanca,0,124,sin dedicación
40180,Sangarcía,40,Segovia,0,315,sin dedicación
9343,Santa Cecilia,9,Burgos,0,98,sin dedicación
34167,Santa Cecilia del Alcor,34,Palencia,0,114,sin dedicación
24151,Santa Colomba de Curueño,24,León,1000,473,sin dedicación
49199,Santa Colomba de las Monjas,49,Zamora,0,255,sin dedicación
24152,Santa Colomba de Somoza,24,León,2792,501,sin dedicación
49200,Santa Cristina de la Polvorosa,49,Zamora,708.36,1073,sin dedicación
24153,Santa Cristina de Valmadrigal,24,León,890,254,sin dedicación
49201,Santa Croya de Tera,49,Zamora,0,297,sin dedicación
34168,Santa Cruz de Boedo,34,Palencia,600,49,sin dedicación
9345,Santa Cruz de la Salceda,9,Burgos,0,140,sin dedicación
42166,Santa Cruz de Yanguas,42,Soria,0,65,sin dedicación
5221,Santa Cruz del Valle,5,Ávila,0,332,sin dedicación
9346,Santa Cruz del Valle Urbión,9,Burgos,0,99,sin dedicación
24154,Santa Elena de Jamuz,24,León,2038.4,1047,sin dedicación
47152,Santa Eufemia del Arroyo,47,Valladolid,0,72,sin dedicación
49202,Santa Eufemia del Barco,49,Zamora,1793.84,175,sin dedicación
9347,Santa Gadea del Cid,9,Burgos,0,153,sin dedicación
9348,Santa Inés,9,Burgos,0,139,sin dedicación
42167,Santa María de Huerta,42,Soria,0,260,sin dedicación
24155,Santa María de la Isla,24,León,2560,476,sin dedicación
49203,Santa María de la Vega,49,Zamora,150,293,sin dedicación
42168,Santa María de las Hoyas,42,Soria,0,94,sin dedicación
5226,Santa María de los Caballeros,5,Ávila,0,63,sin dedicación
24158,Santa María de Ordás,24,León,0,315,sin dedicación
37293,Santa María de Sando,37,Salamanca,0,100,sin dedicación
49204,Santa María de Valverde,49,Zamora,0,59,sin dedicación
5224,Santa María del Arroyo,5,Ávila,0,105,sin dedicación
5225,Santa María del Berrocal,5,Ávila,0,388,sin dedicación
9350,Santa María del Campo,9,Burgos,0,517,sin dedicación
9352,Santa María del Mercadillo,9,Burgos,0,101,sin dedicación
24156,Santa María del Monte de Cea,24,León,576,225,sin dedicación
24157,Santa María del Páramo,24,León,12774.09,3101,parcial
5227,Santa María del Tiétar,5,Ávila,9675,447,parcial
40185,Santa María la Real de Nieva,40,Segovia,7840.92,961,parcial
24159,Santa Marina del Rey,24,León,7875,1860,parcial
37294,Santa Marta de Tormes,37,Salamanca,20961.18,14730,exclusiva
40186,Santa Marta del Cerro,40,Segovia,0,33,sin dedicación
24160,Santas Martas,24,León,4690,729,parcial
47153,Santervás de Campos,47,Valladolid,120,113,sin dedicación
34169,Santervás de la Vega,34,Palencia,200,439,sin dedicación
37296,Santiago de la Puebla,37,Salamanca,1225,309,sin dedicación
5228,Santiago del Collado,5,Ávila,0,170,sin dedicación
5904,Santiago del Tormes,5,Ávila,518.98,114,sin dedicación
24161,Santiago Millas,24,León,300,330,sin dedicación
37297,Santibáñez de Béjar,37,Salamanca,613.7,456,sin dedicación
34170,Santibáñez de Ecla,34,Palencia,0,51,sin dedicación
9355,Santibáñez de Esgueva,9,Burgos,0,79,sin dedicación
34171,Santibáñez de la Peña,34,Palencia,320,1005,sin dedicación
37298,Santibáñez de la Sierra,37,Salamanca,0,173,sin dedicación
49205,Santibáñez de Tera,49,Zamora,0,368,sin dedicación
47154,Santibáñez de Valcorba,47,Valladolid,0,168,sin dedicación
49206,Santibáñez de Vidriales,49,Zamora,270,922,sin dedicación
9356,Santibáñez del Val,9,Burgos,0,47,sin dedicación
40188,Santiuste de Pedraza,40,Segovia,0,91,sin dedicación
40189,Santiuste de San Juan Bautista,40,Segovia,0,536,sin dedicación
37299,Santiz,37,Salamanca,7000,253,parcial
9358,Santo Domingo de Silos,9,Burgos,0,273,sin dedicación
40191,Santo Tomé del Puerto,40,Segovia,0,260,sin dedicación
37300,"Santos, Los",37,Salamanca,0,605,sin dedicación
49207,Santovenia,49,Zamora,0,235,sin dedicación
47155,Santovenia de Pisuerga,47,Valladolid,6000,4604,parcial
34174,Santoyo,34,Palencia,0,180,sin dedicación
49210,Sanzoles,49,Zamora,0,486,sin dedicación
47157,Sardón de Duero,47,Valladolid,4549.98,579,parcial
37301,Sardón de los Frailes,37,Salamanca,1093.2,94,sin dedicación
9361,Sargentes de la Lora,9,Burgos,0,111,sin dedicación
24163,Sariegos,24,León,6400,5084,sin dedicación
9362,Sarracín,9,Burgos,0,248,sin dedicación
9363,Sasamón,9,Burgos,2630,962,sin dedicación
37302,Saucelle,37,Salamanca,720.6,280,sin dedicación
40192,Sauquillo de Cabezas,40,Segovia,650,146,sin dedicación
47158,"Seca, La",47,Valladolid,6478.62,1059,parcial
40194,SEGOVIA,40,Segovia,29926.13,52057,exclusiva
24164,Sena de Luna,24,León,700,366,sin dedicación
37304,Sepulcro-Hilario,37,Salamanca,0,164,sin dedicación
40195,Sepúlveda,40,Segovia,12950,967,exclusiva
9365,"Sequera de Haza, La",9,Burgos,0,27,sin dedicación
37305,Sequeros,37,Salamanca,0,232,sin dedicación
34175,"Serna, La",34,Palencia,1551,95,sin dedicación
42171,Serón de Nágima,42,Soria,0,128,sin dedicación
5232,"Serrada, La",5,Ávila,0,118,sin dedicación
37306,Serradilla del Arroyo,37,Salamanca,0,251,sin dedicación
37307,Serradilla del Llano,37,Salamanca,0,153,sin dedicación
5233,Serranillos,5,Ávila,0,243,sin dedicación
37309,"Sierpe, La",37,Salamanca,0,40,sin dedicación
47160,Siete Iglesias de Trabancos,47,Valladolid,0,431,sin dedicación
37310,Sieteiglesias de Tormes,37,Salamanca,0,193,sin dedicación
47161,Simancas,47,Valladolid,18750.03,5267,exclusiva
37311,Sobradillo,37,Salamanca,0,203,sin dedicación
24165,SOBRADO,24,León,400,301,sin dedicación
5237,Solana de Rioalmar,5,Ávila,0,151,sin dedicación
42172,Soliedra,42,Soria,0,31,sin dedicación
5238,Solosancho,5,Ávila,100,820,sin dedicación
9368,Sordillos,9,Burgos,0,33,sin dedicación
42173,SORIA,42,Soria,31085.57,39821,exclusiva
37312,Sorihuela,37,Salamanca,0,253,sin dedicación
40198,Sotillo,40,Segovia,0,28,sin dedicación
5240,Sotillo de la Adrada,5,Ávila,0,4653,sin dedicación
9369,Sotillo de la Ribera,9,Burgos,0,475,sin dedicación
42174,Sotillo del Rincón,42,Soria,0,176,sin dedicación
34177,Soto de Cerrato,34,Palencia,0,192,sin dedicación
24166,Soto de la Vega,24,León,5075,1526,parcial
24167,Soto y Amío,24,León,1436.79,773,parcial
34176,Sotobañado y Priorato,34,Palencia,0,139,sin dedicación
40199,Sotosalbos,40,Segovia,330,118,sin dedicación
37313,Sotoserrano,37,Salamanca,4276,557,parcial
9372,Sotragero,9,Burgos,180,273,sin dedicación
9373,Sotresgudo,9,Burgos,0,432,sin dedicación
42175,Suellacabras,42,Soria,0,24,sin dedicación
9374,Susinos del Páramo,9,Burgos,0,116,sin dedicación
34178,Tabanera de Cerrato,34,Palencia,0,133,sin dedicación
34179,Tabanera de Valdavia,34,Palencia,0,26,sin dedicación
40200,Tabanera la Luenga,40,Segovia,0,49,sin dedicación
49214,Tábara,49,Zamora,300,740,sin dedicación
42176,Tajahuerce,42,Soria,0,26,sin dedicación
42177,Tajueco,42,Soria,0,58,sin dedicación
37315,"Tala, La",37,Salamanca,0,84,sin dedicación
42178,Talveila,42,Soria,0,96,sin dedicación
37316,Tamames,37,Salamanca,0,784,sin dedicación
34180,Támara de Campos,34,Palencia,0,76,sin dedicación
47162,Tamariz de Campos,47,Valladolid,0,73,sin dedicación
9375,Tamarón,9,Burgos,0,44,sin dedicación
49216,Tapioles,49,Zamora,0,151,sin dedicación
37317,Tarazona de Guareña,37,Salamanca,0,302,sin dedicación
37318,Tardáguila,37,Salamanca,0,201,sin dedicación
9377,Tardajos,9,Burgos,0,783,sin dedicación
42181,Tardelcuende,42,Soria,2640,414,sin dedicación
34181,Tariego de Cerrato,34,Palencia,860,476,sin dedicación
42182,Taroda,42,Soria,0,47,sin dedicación
42183,Tejado,42,Soria,0,101,sin dedicación
37319,"Tejado, El",37,Salamanca,0,86,sin dedicación
37320,Tejeda y Segoyuela,37,Salamanca,0,89,sin dedicación
37321,Tenebrón,37,Salamanca,0,137,sin dedicación
37322,Terradillos,37,Salamanca,0,3041,sin dedicación
9380,Terradillos de Esgueva,9,Burgos,0,77,sin dedicación
47163,Tiedra,47,Valladolid,0,287,sin dedicación
5242,Tiñosillos,5,Ávila,3500,775,sin dedicación
9382,Tobar,9,Burgos,0,22,sin dedicación
40201,Tolocirio,40,Segovia,0,46,sin dedicación
24168,Toral de los Guzmanes,24,León,400,501,sin dedicación
24206,Toral de los Vados,24,León,17820,1812,exclusiva
47165,Tordesillas,47,Valladolid,18440.07,8745,exclusiva
37324,Tordillos,37,Salamanca,0,340,sin dedicación
9384,Tordómar,9,Burgos,0,334,sin dedicación
24169,Toreno,24,León,750,3012,sin dedicación
42184,Torlengua,42,Soria,0,56,sin dedicación
5244,Tormellas,5,Ávila,0,37,sin dedicación
37325,"Tornadizo, El",37,Salamanca,0,94,sin dedicación
5245,Tornadizos de Ávila,5,Ávila,4746.67,418,parcial
49219,Toro,49,Zamora,24165.31,8665,exclusiva
34182,Torquemada,34,Palencia,2628.85,954,sin dedicación
47169,Torre de Esgueva,47,Valladolid,0,65,sin dedicación
47170,Torre de Peñafiel,47,Valladolid,0,48,sin dedicación
24170,Torre del Bierzo,24,León,13655.85,2114,parcial
49220,"Torre del Valle, La",49,Zamora,0,148,sin dedicación
40206,Torre Val de San Pedro,40,Segovia,200,192,sin dedicación
40202,Torreadrada,40,Segovia,0,55,sin dedicación
42185,Torreblacos,42,Soria,0,24,sin dedicación
40203,TORRECABALLEROS,40,Segovia,5330.59,1372,parcial
47166,Torrecilla de la Abadesa,47,Valladolid,4383.02,276,parcial
47167,Torrecilla de la Orden,47,Valladolid,0,248,sin dedicación
47168,Torrecilla de la Torre,47,Valladolid,824.6,36,sin dedicación
9386,Torrecilla del Monte,9,Burgos,0,72,sin dedicación
40204,Torrecilla del Pinar,40,Segovia,0,175,sin dedicación
9387,Torregalindo,9,Burgos,0,121,sin dedicación
49221,Torregamones,49,Zamora,2872.15,253,parcial
40205,Torreiglesias,40,Segovia,0,252,sin dedicación
9388,Torrelara,9,Burgos,0,31,sin dedicación
34184,Torremormojón,34,Palencia,150,43,sin dedicación
49222,Torres del Carrizal,49,Zamora,5512.08,400,parcial
9390,Torresandino,9,Burgos,3712.4,604,parcial
47172,Torrescárcela,47,Valladolid,0,159,sin dedicación
37327,Torresmenudas,37,Salamanca,0,187,sin dedicación
42187,Torrubia de Soria,42,Soria,0,64,sin dedicación
5246,Tórtoles,5,Ávila,0,46,sin dedicación
9392,Tosantos,9,Burgos,0,52,sin dedicación
24171,Trabadelo,24,León,10915.42,333,parcial
37328,Trabanca,37,Salamanca,0,177,sin dedicación
49223,Trabazos,49,Zamora,0,835,sin dedicación
47173,Traspinedo,47,Valladolid,2250,1111,parcial
49224,Trefacio,49,Zamora,0,185,sin dedicación
37329,Tremedal de Tormes,37,Salamanca,0,41,sin dedicación
40207,Trescasas,40,Segovia,650,1074,sin dedicación
9394,Trespaderne,9,Burgos,150,771,sin dedicación
42188,Trévago,42,Soria,300,45,sin dedicación
47174,Trigueros del Valle,47,Valladolid,0,304,sin dedicación
34185,Triollo,34,Palencia,0,68,sin dedicación
24172,Truchas,24,León,741.58,419,sin dedicación
9395,Tubilla del Agua,9,Burgos,0,136,sin dedicación
9396,Tubilla del Lago,9,Burgos,0,169,sin dedicación
47175,Tudela de Duero,47,Valladolid,23548.98,8620,parcial
24173,Turcia,24,León,4771.6,986,parcial
40208,Turégano,40,Segovia,450,986,sin dedicación
42189,Ucero,42,Soria,0,50,sin dedicación
47176,"Unión de Campos, La",47,Valladolid,0,230,sin dedicación
47177,Urones de Castroponce,47,Valladolid,0,110,sin dedicación
47178,Urueña,47,Valladolid,0,189,sin dedicación
40210,Urueñas,40,Segovia,0,102,sin dedicación
42190,Vadillo,42,Soria,0,89,sin dedicación
49226,Vadillo de la Guareña,49,Zamora,0,250,sin dedicación
9400,Vadocondes,9,Burgos,0,345,sin dedicación
24185,Val de San Lorenzo,24,León,0,496,sin dedicación
47179,Valbuena de Duero,47,Valladolid,1280,462,sin dedicación
34186,Valbuena de Pisuerga,34,Palencia,0,47,sin dedicación
9403,Valdeande,9,Burgos,0,104,sin dedicación
47180,Valdearcos de la Vega,47,Valladolid,0,55,sin dedicación
42191,Valdeavellano de Tera,42,Soria,0,202,sin dedicación
37330,Valdecarros,37,Salamanca,0,337,sin dedicación
5252,Valdecasa,5,Ávila,0,59,sin dedicación
49228,Valdefinjas,49,Zamora,280,54,sin dedicación
24175,Valdefresno,24,León,14353.04,2173,exclusiva
37331,Valdefuentes de Sangusín,37,Salamanca,0,189,sin dedicación
24176,Valdefuentes del Páramo,24,León,1680,319,sin dedicación
42192,Valdegeña,42,Soria,0,34,sin dedicación
37332,Valdehijaderos,37,Salamanca,0,73,sin dedicación
37333,Valdelacasa,37,Salamanca,960,216,sin dedicación
42193,Valdelagua del Cerro,42,Soria,0,14,sin dedicación
37335,Valdelosa,37,Salamanca,0,406,sin dedicación
24177,Valdelugueros,24,León,9388.76,515,parcial
42194,Valdemaluque,42,Soria,1076.32,147,sin dedicación
37336,Valdemierque,37,Salamanca,0,64,sin dedicación
24178,Valdemora,24,León,130,73,sin dedicación
42195,Valdenebro,42,Soria,0,94,sin dedicación
34189,Valdeolmillos,34,Palencia,0,56,sin dedicación
24179,Valdepiélago,24,León,380,307,sin dedicación
24180,Valdepolo,24,León,1010,1200,sin dedicación
42196,Valdeprado,42,Soria,280,7,sin dedicación
40211,Valdeprados,40,Segovia,0,69,sin dedicación
24181,Valderas,24,León,200,1586,sin dedicación
34190,Valderrábano,34,Palencia,0,50,sin dedicación
24182,Valderrey,24,León,400,446,sin dedicación
42197,Valderrodilla,42,Soria,0,68,sin dedicación
37337,Valderrodrigo,37,Salamanca,0,144,sin dedicación
24183,Valderrueda,24,León,723.02,827,sin dedicación
24184,Valdesamario,24,León,2520,189,sin dedicación
49229,Valdescorriel,49,Zamora,0,125,sin dedicación
34192,Valde-Ucieza,34,Palencia,0,80,sin dedicación
40213,Valdevacas y Guijar,40,Segovia,0,95,sin dedicación
24187,Valdevimbre,24,León,7282.73,958,parcial
9405,Valdezate,9,Burgos,0,134,sin dedicación
9406,Valdorros,9,Burgos,7226.39,297,parcial
37338,Valdunciel,37,Salamanca,520,95,sin dedicación
47183,Valdunquillo,47,Valladolid,0,144,sin dedicación
37339,Valero,37,Salamanca,0,302,sin dedicación
47186,VALLADOLID,47,Valladolid,45214.96,299265,exclusiva
9408,Vallarta de Bureba,9,Burgos,0,40,sin dedicación
34196,Valle de Cerrato,34,Palencia,0,85,sin dedicación
9904,Valle de las Navas,9,Burgos,480,509,sin dedicación
9908,Valle de Losa,9,Burgos,3750,481,sin dedicación
9409,Valle de Manzanedo,9,Burgos,97.28,122,sin dedicación
9410,Valle de Mena,9,Burgos,18173.64,3805,exclusiva
9411,Valle de Oca,9,Burgos,250,165,sin dedicación
9902,Valle de Santibáñez,9,Burgos,1000,483,sin dedicación
9905,Valle de Sedano,9,Burgos,745,421,sin dedicación
40218,Valle de Tabladillo,40,Segovia,0,82,sin dedicación
9412,Valle de Tobalina,9,Burgos,8333.33,909,parcial
9413,Valle de Valdebezana,9,Burgos,490,456,sin dedicación
9415,Valle de Valdelucio,9,Burgos,250,330,sin dedicación
9416,Valle de Zamanzas,9,Burgos,0,53,sin dedicación
34902,Valle del Retortillo,34,Palencia,0,160,sin dedicación
24191,Vallecillo,24,León,0,125,sin dedicación
9417,Vallejera,9,Burgos,0,42,sin dedicación
37343,Vallejera de Riofrío,37,Salamanca,0,72,sin dedicación
40219,Vallelado,40,Segovia,0,712,sin dedicación
40220,Valleruela de Pedraza,40,Segovia,0,68,sin dedicación
40221,Valleruela de Sepúlveda,40,Segovia,0,52,sin dedicación
9418,Valles de Palenzuela,9,Burgos,0,79,sin dedicación
49230,Vallesa de la Guareña,49,Zamora,0,81,sin dedicación
9419,Valluércanes,9,Burgos,0,71,sin dedicación
47184,Valoria la Buena,47,Valladolid,0,630,sin dedicación
40214,Valseca,40,Segovia,0,234,sin dedicación
42198,Valtajeros,42,Soria,0,18,sin dedicación
40215,Valtiendas,40,Segovia,0,82,sin dedicación
47185,Valverde de Campos,47,Valladolid,0,91,sin dedicación
37341,Valverde de Valdelacasa,37,Salamanca,0,65,sin dedicación
40216,Valverde del Majano,40,Segovia,100,1115,sin dedicación
24190,Valverde-Enrique,24,León,295,155,sin dedicación
37342,Valverdón,37,Salamanca,0,280,sin dedicación
24193,"Vecilla, La",24,León,2600,393,parcial
37344,Vecinos,37,Salamanca,0,242,sin dedicación
24196,Vega de Espinareda,24,León,1350,2044,sin dedicación
24197,Vega de Infanzones,24,León,1055.92,818,sin dedicación
47187,Vega de Ruiponce,47,Valladolid,0,89,sin dedicación
5253,Vega de Santa María,5,Ávila,0,77,sin dedicación
37345,Vega de Tirados,37,Salamanca,0,170,sin dedicación
24198,Vega de Valcarce,24,León,11456,587,parcial
49232,Vega de Villalobos,49,Zamora,0,92,sin dedicación
40222,Veganzones,40,Segovia,0,219,sin dedicación
24199,Vegaquemada,24,León,11674.25,438,parcial
24201,Vegas del Condado,24,León,9143.54,1109,parcial
37346,"Veguillas, Las",37,Salamanca,0,283,sin dedicación
42200,Velamazán,42,Soria,2400,73,sin dedicación
47189,Velascálvaro,47,Valladolid,2642.19,165,parcial
5254,Velayos,5,Ávila,0,214,sin dedicación
47190,Velilla,47,Valladolid,367.2,114,sin dedicación
42201,Velilla de la Sierra,42,Soria,0,24,sin dedicación
42202,Velilla de los Ajos,42,Soria,0,19,sin dedicación
34199,Velilla del Río Carrión,34,Palencia,14585.84,1230,exclusiva
37347,"Vellés, La",37,Salamanca,0,522,sin dedicación
47191,Velliza,47,Valladolid,200,112,sin dedicación
49234,Venialbo,49,Zamora,0,420,sin dedicación
34023,Venta de Baños,34,Palencia,5150,6401,sin dedicación
47192,Ventosa de la Cuesta,47,Valladolid,0,96,sin dedicación
37348,Ventosa del Río Almar,37,Salamanca,0,105,sin dedicación
40224,Ventosilla y Tejadilla,40,Segovia,100,16,sin dedicación
34201,Vertavillo,34,Palencia,1730,176,sin dedicación
49235,Vezdemarbán,49,Zamora,500,448,sin dedicación
47193,Viana de Cega,47,Valladolid,4250,2062,parcial
42204,Viana de Duero,42,Soria,1020,54,sin dedicación
9422,"Vid de Bureba, La",9,Burgos,0,31,sin dedicación
34093,"Vid de Ojeda, La",34,Palencia,0,90,sin dedicación
9421,"Vid y Barrios, La",9,Burgos,0,250,sin dedicación
49236,Vidayanes,49,Zamora,0,85,sin dedicación
49237,Videmala,49,Zamora,150,144,sin dedicación
37349,"Vídola, La",37,Salamanca,0,104,sin dedicación
9423,Vileña,9,Burgos,0,27,sin dedicación
47195,Villabáñez,47,Valladolid,1750,489,sin dedicación
47196,Villabaruz de Campos,47,Valladolid,0,30,sin dedicación
34202,Villabasta de Valdavia,34,Palencia,0,32,sin dedicación
24202,Villablino,24,León,16897.81,8444,exclusiva
47197,Villabrágima,47,Valladolid,4588.74,1053,parcial
24203,Villabraz,24,León,925,91,sin dedicación
49238,Villabrázaro,49,Zamora,0,248,sin dedicación
49239,Villabuena del Puente,49,Zamora,3906.4,649,parcial
40225,Villacastín,40,Segovia,352.8,1483,sin dedicación
47199,Villacid de Campos,47,Valladolid,0,72,sin dedicación
34204,Villacidaler,34,Palencia,0,47,sin dedicación
42205,Villaciervos,42,Soria,0,79,sin dedicación
47200,Villaco,47,Valladolid,363,74,sin dedicación
34205,Villaconancio,34,Palencia,0,62,sin dedicación
34206,Villada,34,Palencia,110,920,sin dedicación
24205,Villadangos del Páramo,24,León,12220,1163,exclusiva
24207,Villademor de la Vega,24,León,782,325,sin dedicación
49240,Villadepera,49,Zamora,617.73,197,parcial
9427,Villadiego,9,Burgos,6956.21,1500,parcial
34208,Villaeles de Valdavia,34,Palencia,600,51,sin dedicación
9428,Villaescusa de Roa,9,Burgos,0,100,sin dedicación
9429,Villaescusa la Sombría,9,Burgos,600,58,sin dedicación
9430,Villaespasa,9,Burgos,0,27,sin dedicación
49242,Villafáfila,49,Zamora,0,469,sin dedicación
49243,Villaferrueña,49,Zamora,120,109,sin dedicación
47203,Villafrades de Campos,47,Valladolid,0,62,sin dedicación
47204,Villafranca de Duero,47,Valladolid,1480.73,267,parcial
5257,Villafranca de la Sierra,5,Ávila,0,129,sin dedicación
24209,Villafranca del Bierzo,24,León,12828.88,2855,parcial
9431,Villafranca Montes de Oca,9,Burgos,400,113,sin dedicación
9432,Villafruela,9,Burgos,0,176,sin dedicación
47206,Villafuerte,47,Valladolid,386.1,85,sin dedicación
9433,Villagalijo,9,Burgos,0,61,sin dedicación
47207,Villagarcía de Campos,47,Valladolid,0,300,sin dedicación
47208,Villagómez la Nueva,47,Valladolid,0,64,sin dedicación
37352,Villagonzalo de Tormes,37,Salamanca,0,227,sin dedicación
9434,Villagonzalo Pedernales,9,Burgos,10933.34,1859,exclusiva
34210,Villahán,34,Palencia,0,98,sin dedicación
34211,Villaherreros,34,Palencia,1350,204,parcial
34213,Villalaco,34,Palencia,0,57,sin dedicación
47209,Villalán de Campos,47,Valladolid,0,32,sin dedicación
47210,Villalar de los Comuneros,47,Valladolid,200,468,sin dedicación
9438,Villalba de Duero,9,Burgos,0,705,sin dedicación
34214,Villalba de Guardo,34,Palencia,0,184,sin dedicación
49246,VILLALBA DE LA LAMPREANA,49,Zamora,0,218,sin dedicación
47211,Villalba de la Loma,47,Valladolid,0,50,sin dedicación
37353,Villalba de los Llanos,37,Salamanca,0,129,sin dedicación
47213,Villalbarba,47,Valladolid,300,115,sin dedicación
9439,Villalbilla de Burgos,9,Burgos,1750,1423,sin dedicación
9440,Villalbilla de Gumiel,9,Burgos,0,85,sin dedicación
49247,Villalcampo,49,Zamora,350,419,sin dedicación
34215,Villalcázar de Sirga,34,Palencia,0,171,sin dedicación
34216,Villalcón,34,Palencia,0,60,sin dedicación
9441,Villaldemiro,9,Burgos,0,97,sin dedicación
9442,Villalmanzo,9,Burgos,0,420,sin dedicación
34217,Villalobón,34,Palencia,5220,1734,sin dedicación
49248,Villalobos,49,Zamora,0,235,sin dedicación
47214,Villalón de Campos,47,Valladolid,0,1561,sin dedicación
49250,Villalpando,49,Zamora,0,1457,sin dedicación
49251,Villalube,49,Zamora,120,170,sin dedicación
34218,Villaluenga de la Vega,34,Palencia,2286.63,574,exclusiva
24211,Villamandos,24,León,750,295,sin dedicación
24901,Villamanín,24,León,4691.93,911,sin dedicación
24212,Villamañán,24,León,1833.54,1102,parcial
34220,Villamartín de Campos,34,Palencia,756,181,sin dedicación
24213,Villamartín de Don Sancho,24,León,210,159,sin dedicación
37354,Villamayor,37,Salamanca,15812.22,7212,parcial
9444,Villamayor de Treviño,9,Burgos,0,61,sin dedicación
9445,Villambistia,9,Burgos,200,44,sin dedicación
34221,Villamediana,34,Palencia,0,176,sin dedicación
9446,Villamedianilla,9,Burgos,0,11,sin dedicación
24214,Villamejil,24,León,5546.67,672,parcial
34222,Villameriel,34,Palencia,1200,106,sin dedicación
9447,Villamiel de la Sierra,9,Burgos,0,44,sin dedicación
24215,Villamol,24,León,500,152,sin dedicación
24216,Villamontán de la Valduerna,24,León,3500,720,parcial
49255,Villamor de los Escuderos,49,Zamora,4503.18,371,sin dedicación
24217,Villamoratiel de las Matas,24,León,520,135,sin dedicación
34223,Villamoronta,34,Palencia,1103.95,241,sin dedicación
34224,Villamuera de la Cueza,34,Palencia,0,38,sin dedicación
47215,Villamuriel de Campos,47,Valladolid,0,49,sin dedicación
34225,Villamuriel de Cerrato,34,Palencia,15437,6469,exclusiva
47216,Villán de Tordesillas,47,Valladolid,0,117,sin dedicación
49256,Villanázar,49,Zamora,140,270,sin dedicación
9448,Villangómez,9,Burgos,0,217,sin dedicación
47217,Villanubla,47,Valladolid,0,2769,sin dedicación
5905,Villanueva de Ávila,5,Ávila,0,217,sin dedicación
49257,Villanueva de Azoague,49,Zamora,120,358,sin dedicación
49258,Villanueva de Campeán,49,Zamora,2337.2,119,parcial
9450,Villanueva de Carazo,9,Burgos,0,26,sin dedicación
47218,Villanueva de Duero,47,Valladolid,5602.55,1189,parcial
5258,Villanueva de Gómez,5,Ávila,0,115,sin dedicación
42206,Villanueva de Gormaz,42,Soria,0,8,sin dedicación
9451,Villanueva de Gumiel,9,Burgos,0,273,sin dedicación
47219,Villanueva de la Condesa,47,Valladolid,0,56,sin dedicación
49259,Villanueva de las Peras,49,Zamora,0,79,sin dedicación
47220,Villanueva de los Caballeros,47,Valladolid,0,180,sin dedicación
47221,Villanueva de los Infantes,47,Valladolid,0,99,sin dedicación
47222,Villanueva de San Mancio,47,Valladolid,0,82,sin dedicación
49260,Villanueva del Campo,49,Zamora,1330,823,sin dedicación
37355,Villanueva del Conde,37,Salamanca,0,163,sin dedicación
34227,Villanueva del Rebollar,34,Palencia,0,72,sin dedicación
34228,Villanuño de Valdavia,34,Palencia,0,89,sin dedicación
24219,Villaobispo de Otero,24,León,1135,532,sin dedicación
